DTBASE;COOPERATIVA;CPF;CONTA;CONTRATO;DSPRODUTO;DTCONTRATO;VLCONTRATO;SDDEVEDOR;QTDIASATRASO;SDATRASO;VLPROVISAO
31/12/2021;A;305604;277875;723939;Empréstimo;15/12/2021;14.851,20;15.004,20;0;0,00;40,80
31/12/2021;A;305903;251358;228679;Empréstimo;13/02/2020;877,20;142,80;0;0,00;20,40
31/12/2021;A;306352;600645;323968;Empréstimo;08/07/2020;173,40;102,00;309;102,00;61,20
31/12/2021;A;306770;716271;651623;Empréstimo;09/09/2021;652,80;601,80;46;601,80;40,80
31/12/2021;A;306771;716272;662205;Empréstimo;23/09/2021;663,00;714,00;65;714,00;40,80
31/12/2021;A;306970;242424;541160;Empréstimo;30/04/2021;989,40;877,20;0;0,00;10,20
31/12/2021;A;307167;686352;618503;Empréstimo;30/07/2021;479,40;510,00;152;510,00;306,00
31/12/2021;A;307220;709496;731968;Empréstimo;28/12/2021;326,40;326,40;0;0,00;20,40
31/12/2021;A;308125;537944;613036;Financiamento;23/07/2021;8.486,40;7.925,40;0;0,00;20,40
31/12/2021;A;308574;412778;298394;Empréstimo;19/05/2020;71,40;51,00;289;51,00;30,60
31/12/2021;A;308608;378863;714161;Empréstimo;01/12/2021;1.111,80;1.132,20;0;0,00;10,20
31/12/2021;A;308696;714930;638765;Empréstimo;25/08/2021;877,20;703,80;0;0,00;40,80
31/12/2021;A;309019;316493;373872;Empréstimo;22/10/2020;856,80;367,20;0;0,00;20,40
31/12/2021;A;309057;381986;213633;Empréstimo;06/01/2020;826,20;775,20;0;0,00;51,00
31/12/2021;A;309107;364812;408146;Empréstimo;18/11/2020;17.921,40;16.054,80;16;16.054,80;91,80
31/12/2021;A;309199;646756;396753;Financiamento;29/10/2020;4.263,60;2.172,60;0;0,00;10,20
31/12/2021;A;309260;611490;574241;Empréstimo;07/06/2021;2.356,20;2.499,00;112;2.499,00;1.489,20
31/12/2021;A;309391;396559;704373;Empréstimo;22/11/2021;3.488,40;3.590,40;0;0,00;10,20
31/12/2021;A;309803;548709;397058;Empréstimo;29/10/2020;1.570,80;826,20;0;0,00;51,00
31/12/2021;A;310003;212039;210810;Empréstimo;20/12/2019;4.141,20;2.519,40;0;0,00;10,20
31/12/2021;A;310106;555797;348384;Empréstimo;14/08/2020;387,60;295,80;;;20,40
31/12/2021;A;310269;655518;563083;Empréstimo;25/05/2021;387,60;285,60;174;285,60;122,40
31/12/2021;A;310673;571092;403431;Empréstimo;09/11/2020;1.285,20;673,20;5;673,20;10,20
31/12/2021;A;310804;322407;237537;Empréstimo;11/03/2020;1.275,00;1.030,20;260;1.030,20;612,00
31/12/2021;A;310864;676766;618652;Empréstimo;30/07/2021;214,20;173,40;60;173,40;51,00
31/12/2021;A;311153;125312;203785;Empréstimo;27/11/2019;3.539,40;2.070,60;0;0,00;10,20
31/12/2021;A;311157;714130;633423;Empréstimo;23/08/2021;4.355,40;3.049,80;0;0,00;20,40
31/12/2021;A;311393;314494;418010;Empréstimo;02/12/2020;7.996,80;7.660,20;41;7.660,20;132,60
31/12/2021;A;311435;310393;218940;Empréstimo;06/02/2020;836,40;438,60;77;438,60;265,20
31/12/2021;A;311490;665417;711968;Empréstimo;30/11/2021;510,00;520,20;30;520,20;153,00
31/12/2021;A;311510;257963;597378;Financiamento;02/07/2021;8.904,60;7.966,20;0;0,00;20,40
31/12/2021;A;312293;525346;569489;Empréstimo;31/05/2021;91,80;30,60;0;0,00;10,20
31/12/2021;A;312343;316076;175012;Empréstimo;30/07/2019;2.029,80;1.978,80;0;0,00;357,00
31/12/2021;A;312453;234254;527022;Empréstimo;09/04/2021;8.904,60;7.996,80;0;0,00;20,40
31/12/2021;A;312533;530624;466256;Financiamento;10/02/2021;8.486,40;7.507,20;0;0,00;20,40
31/12/2021;A;312715;649330;486070;Empréstimo;26/02/2021;877,20;958,80;251;958,80;571,20
31/12/2021;A;313276;592225;661491;Empréstimo;01/10/2021;520,20;489,60;0;0,00;10,20
31/12/2021;A;313751;257717;381139;Empréstimo;06/10/2020;5.089,80;3.539,40;0;0,00;10,20
31/12/2021;A;313890;242977;504800;Financiamento;31/03/2021;60.996,00;62.832,00;0;0,00;183,60
31/12/2021;A;314183;333909;420082;Empréstimo;02/12/2020;1.101,60;1.060,80;143;1.060,80;632,40
31/12/2021;A;314403;379392;623385;Empréstimo;06/08/2021;2.692,80;2.478,60;0;0,00;10,20
31/12/2021;A;314460;396163;712741;Empréstimo;02/12/2021;6.242,40;6.415,80;0;0,00;20,40
31/12/2021;A;314749;715929;733071;Empréstimo;28/12/2021;1.009,80;1.009,80;0;0,00;61,20
31/12/2021;A;314891;477731;697008;Empréstimo;08/11/2021;969,00;1.020,00;52;1.020,00;306,00
31/12/2021;A;314911;711126;732438;Empréstimo;28/12/2021;499,80;499,80;0;0,00;30,60
31/12/2021;A;315084;237833;616316;Empréstimo;30/07/2021;2.203,20;2.101,20;0;0,00;10,20
31/12/2021;A;315158;126872;686090;Empréstimo;26/10/2021;4.457,40;4.477,80;0;0,00;30,60
31/12/2021;A;315314;336336;724639;Empréstimo;16/12/2021;91,80;91,80;0;0,00;10,20
31/12/2021;A;315608;716359;731227;Empréstimo;28/12/2021;1.091,40;1.091,40;0;0,00;193,80
31/12/2021;A;315659;482922;621633;Financiamento;03/08/2021;2.131,80;1.876,80;0;0,00;10,20
31/12/2021;A;315695;291641;255388;Empréstimo;03/04/2020;1.581,00;1.795,20;0;0,00;10,20
31/12/2021;A;315886;652735;438853;Empréstimo;30/12/2020;8.537,40;8.221,20;77;8.221,20;489,60
31/12/2021;A;316087;165315;300199;Financiamento;16/06/2020;8.139,60;6.446,40;0;0,00;40,80
31/12/2021;A;316093;240867;319381;Empréstimo;30/06/2020;4.906,20;2.988,60;0;0,00;10,20
31/12/2021;A;316168;601746;337383;Empréstimo;31/07/2020;3.417,00;2.641,80;21;2.641,80;51,00
31/12/2021;A;316177;151293;602247;Empréstimo;13/07/2021;9.608,40;9.129,00;0;0,00;30,60
31/12/2021;A;316283;581077;606119;Empréstimo;13/07/2021;6.548,40;6.283,20;0;0,00;20,40
31/12/2021;A;316570;568880;620397;Empréstimo;02/08/2021;17.625,60;17.289,00;0;0,00;102,00
31/12/2021;A;316656;406722;661138;Empréstimo;22/09/2021;224,40;112,20;0;0,00;10,20
31/12/2021;A;317441;368018;726600;Empréstimo;20/12/2021;1.315,80;1.336,20;0;0,00;10,20
31/12/2021;A;317905;221334;505554;Empréstimo;16/03/2021;3.814,80;2.590,80;0;0,00;10,20
31/12/2021;A;317927;551244;218095;Empréstimo;17/01/2020;6.609,60;4.131,00;0;0,00;20,40
31/12/2021;A;318254;157109;416981;Financiamento;03/12/2020;8.200,80;7.262,40;9;7.262,40;2.162,40
31/12/2021;A;318340;423260;183408;Empréstimo;17/09/2019;1.734,00;601,80;0;0,00;183,60
31/12/2021;A;318516;619690;611275;Empréstimo;21/07/2021;2.203,20;2.009,40;0;0,00;122,40
31/12/2021;A;318983;472846;449865;Empréstimo;18/01/2021;3.080,40;2.376,60;0;0,00;10,20
31/12/2021;A;319043;639881;532054;Empréstimo;12/05/2021;2.193,00;1.581,00;0;0,00;10,20
31/12/2021;A;319068;321610;456719;Empréstimo;20/01/2021;5.089,80;4.426,80;0;0,00;10,20
31/12/2021;A;319685;711762;709084;Empréstimo;29/11/2021;4.498,20;4.661,40;0;0,00;30,60
31/12/2021;A;319709;697812;659789;Empréstimo;20/09/2021;234,60;255,00;101;255,00;102,00
31/12/2021;A;319763;196572;648997;Empréstimo;06/09/2021;632,40;673,20;115;673,20;397,80
31/12/2021;A;319778;331701;299534;Empréstimo;22/05/2020;1.856,40;1.438,20;0;0,00;10,20
31/12/2021;A;319823;644760;574132;Empréstimo;07/06/2021;663,00;683,40;133;683,40;285,60
31/12/2021;A;320386;249753;692213;Empréstimo;01/11/2021;234,60;193,80;0;0,00;81,60
31/12/2021;A;320424;683939;554714;Empréstimo;13/05/2021;428,40;448,80;95;448,80;81,60
31/12/2021;A;320767;693895;666865;Empréstimo;27/09/2021;489,60;357,00;0;0,00;20,40
31/12/2021;A;320873;229011;130153;Empréstimo;11/07/2018;3.111,00;3.192,60;0;0,00;1.907,40
31/12/2021;A;321123;726606;550855;Empréstimo;10/05/2021;3.947,40;3.141,60;23;3.141,60;20,40
31/12/2021;A;321511;723569;522709;Empréstimo;06/04/2021;13.576,20;11.332,20;0;0,00;30,60
31/12/2021;A;321608;406012;246822;Empréstimo;01/04/2020;71,40;81,60;0;0,00;51,00
31/12/2021;A;321635;278126;365229;Empréstimo;14/09/2020;173,40;132,60;0;0,00;10,20
31/12/2021;A;321713;690687;635772;Empréstimo;20/08/2021;877,20;938,40;51;938,40;20,40
31/12/2021;A;321715;690689;651247;Empréstimo;09/09/2021;2.203,20;2.529,60;54;2.529,60;40,80
31/12/2021;A;321887;700863;665428;Empréstimo;27/09/2021;510,00;530,40;91;530,40;224,40
31/12/2021;A;322060;712610;733150;Empréstimo;28/12/2021;499,80;499,80;0;0,00;91,80
31/12/2021;A;322086;658210;666042;Empréstimo;27/09/2021;673,20;703,80;91;703,80;295,80
31/12/2021;A;322299;500062;254853;Empréstimo;03/04/2020;102,00;112,20;0;0,00;71,40
31/12/2021;A;322334;513623;356792;Empréstimo;31/08/2020;1.071,00;999,60;265;999,60;591,60
31/12/2021;A;322581;425575;428288;Empréstimo;14/12/2020;2.121,60;1.754,40;0;0,00;10,20
31/12/2021;A;322585;333132;729453;Financiamento;29/12/2021;6.426,00;6.426,00;0;0,00;20,40
31/12/2021;A;322586;699703;661345;Empréstimo;28/09/2021;4.426,80;4.335,00;0;0,00;81,60
31/12/2021;A;322796;702976;675968;Empréstimo;11/10/2021;489,60;510,00;80;510,00;306,00
31/12/2021;A;323086;161401;517560;Empréstimo;29/03/2021;3.080,40;2.713,20;0;0,00;10,20
31/12/2021;A;323211;700255;724321;Financiamento;20/12/2021;2.131,80;2.152,20;0;0,00;10,20
31/12/2021;A;323367;172653;451611;Empréstimo;18/01/2021;2.947,80;2.295,00;0;0,00;10,20
31/12/2021;A;323403;230873;444339;Empréstimo;07/01/2021;877,20;836,40;174;836,40;499,80
31/12/2021;A;323484;161557;707946;Empréstimo;25/11/2021;2.121,60;2.172,60;0;0,00;10,20
31/12/2021;A;323550;697308;625162;Financiamento;12/08/2021;4.263,60;4.090,20;0;0,00;244,80
31/12/2021;A;323561;472971;712349;Empréstimo;30/11/2021;489,60;499,80;30;499,80;91,80
31/12/2021;A;323694;345486;427831;Empréstimo;11/12/2020;3.345,60;2.529,60;0;0,00;10,20
31/12/2021;A;323838;428570;469875;Empréstimo;05/02/2021;622,20;632,40;0;0,00;40,80
31/12/2021;A;323892;380117;621160;Empréstimo;04/08/2021;10.342,80;9.608,40;0;0,00;61,20
31/12/2021;A;323896;235478;578745;Empréstimo;10/06/2021;7.884,60;7.038,00;0;0,00;20,40
31/12/2021;A;324490;307860;608538;Empréstimo;20/07/2021;1.764,60;1.642,20;0;0,00;30,60
31/12/2021;A;324713;377598;159179;Empréstimo;26/04/2019;3.488,40;1.703,40;0;0,00;102,00
31/12/2021;A;324898;539304;421524;Empréstimo;04/12/2020;1.203,60;1.183,20;11;1.183,20;71,40
31/12/2021;A;325345;255098;304804;Empréstimo;01/06/2020;877,20;816,00;0;0,00;244,80
31/12/2021;A;325362;451607;492785;Financiamento;01/03/2021;5.028,60;4.824,60;72;4.824,60;1.438,20
31/12/2021;A;325578;464594;561450;Empréstimo;22/07/2021;2.162,40;1.815,60;;;112,20
31/12/2021;A;325707;443405;565104;Financiamento;27/05/2021;7.507,20;6.497,40;0;0,00;20,40
31/12/2021;A;325754;696201;643937;Empréstimo;01/09/2021;469,20;489,60;120;489,60;295,80
31/12/2021;A;325793;440529;399022;Empréstimo;03/11/2020;1.703,40;999,60;58;999,60;20,40
31/12/2021;A;326306;537227;310744;Empréstimo;12/06/2020;4.263,60;2.682,60;0;0,00;20,40
31/12/2021;A;326812;280589;210358;Empréstimo;27/12/2019;1.764,60;1.173,00;0;0,00;10,20
31/12/2021;A;326850;704076;624874;Financiamento;09/08/2021;2.560,20;2.621,40;46;2.621,40;51,00
31/12/2021;A;326975;598015;590656;Empréstimo;28/06/2021;2.203,20;2.040,00;0;0,00;10,20
31/12/2021;A;327334;435300;602773;Empréstimo;09/07/2021;520,20;316,20;0;0,00;10,20
31/12/2021;A;327509;604506;294157;Empréstimo;19/05/2020;8.537,40;7.119,60;0;0,00;40,80
31/12/2021;A;327563;575742;308625;Empréstimo;09/06/2020;744,60;622,20;0;0,00;255,00
31/12/2021;A;327741;431363;526674;Empréstimo;14/04/2021;2.682,60;2.376,60;0;0,00;10,20
31/12/2021;A;328169;269957;441180;Empréstimo;04/01/2021;4.416,60;3.998,40;0;0,00;10,20
31/12/2021;A;328206;599199;327528;Empréstimo;13/07/2020;3.417,00;2.754,00;0;0,00;51,00
31/12/2021;A;328248;225020;682266;Empréstimo;20/10/2021;5.344,80;5.416,20;0;0,00;20,40
31/12/2021;A;328384;158318;491994;Empréstimo;01/03/2021;3.692,40;3.253,80;0;0,00;10,20
31/12/2021;A;328426;541687;388652;Empréstimo;19/10/2020;6.364,80;5.151,00;0;0,00;20,40
31/12/2021;A;328692;652240;477350;Empréstimo;12/02/2021;571,20;520,20;0;0,00;316,20
31/12/2021;A;329104;625650;462834;Empréstimo;28/01/2021;6.364,80;6.069,00;0;0,00;20,40
31/12/2021;A;329293;619025;543551;Empréstimo;30/04/2021;1.448,40;1.458,60;82;1.458,60;867,00
31/12/2021;A;329347;332041;326189;Empréstimo;15/07/2020;4.059,60;2.733,60;0;0,00;10,20
31/12/2021;A;329546;433410;479430;Empréstimo;17/02/2021;2.131,80;1.774,80;0;0,00;10,20
31/12/2021;A;329664;665514;400086;Empréstimo;06/11/2020;2.560,20;2.499,00;174;2.499,00;1.489,20
31/12/2021;A;329803;220229;544495;Empréstimo;30/04/2021;4.386,00;3.539,40;0;0,00;10,20
31/12/2021;A;329903;201204;282740;Empréstimo;24/04/2020;1.917,60;1.224,00;0;0,00;10,20
31/12/2021;A;330062;478735;156071;Financiamento;06/03/2020;550,80;408,00;16;408,00;20,40
31/12/2021;A;330326;656164;550939;Empréstimo;10/05/2021;632,40;663,00;234;663,00;397,80
31/12/2021;A;330587;613675;403036;Empréstimo;09/11/2020;1.438,20;499,80;204;499,80;295,80
31/12/2021;A;330700;505736;471901;Empréstimo;09/02/2021;1.897,20;1.489,20;0;0,00;30,60
31/12/2021;A;331261;531168;372960;Empréstimo;24/09/2020;3.814,80;3.437,40;159;3.437,40;2.050,20
31/12/2021;A;331303;680374;641133;Financiamento;30/08/2021;3.345,60;3.213,00;0;0,00;20,40
31/12/2021;A;331415;304334;252831;Empréstimo;03/04/2020;20,40;20,40;0;0,00;10,20
31/12/2021;A;331632;327558;241566;Empréstimo;06/04/2020;2.203,20;1.744,20;77;1.744,20;102,00
31/12/2021;A;331638;700169;575902;Empréstimo;09/06/2021;6.609,60;6.048,60;0;0,00;40,80
31/12/2021;A;331996;715270;730632;Empréstimo;28/12/2021;1.122,00;1.122,00;0;0,00;71,40
31/12/2021;A;332074;540413;176896;Financiamento;08/08/2019;5.446,80;5.242,80;0;0,00;316,20
31/12/2021;A;332173;177951;699231;Empréstimo;10/11/2021;224,40;224,40;0;0,00;10,20
31/12/2021;A;332601;508137;131627;Financiamento;08/08/2018;6.823,80;2.223,60;0;0,00;10,20
31/12/2021;A;332835;524737;448590;Empréstimo;12/01/2021;4.386,00;3.498,60;143;3.498,60;1.040,40
31/12/2021;A;332943;627499;432466;Empréstimo;17/12/2020;1.275,00;989,40;77;989,40;173,40
31/12/2021;A;332957;485174;467455;Empréstimo;02/02/2021;6.364,80;4.681,80;0;0,00;10,20
31/12/2021;A;333016;314466;269597;Empréstimo;09/04/2020;183,60;204,00;0;0,00;10,20
31/12/2021;A;333066;400593;327816;Empréstimo;30/07/2020;10.026,60;8.353,80;0;0,00;51,00
31/12/2021;A;333146;159240;414732;Empréstimo;07/12/2020;9.985,80;7.548,00;0;0,00;40,80
31/12/2021;A;333175;159691;231258;Financiamento;18/02/2020;5.538,60;3.723,00;0;0,00;10,20
31/12/2021;A;333362;715220;733191;Empréstimo;28/12/2021;1.122,00;1.132,20;0;0,00;71,40
31/12/2021;A;333453;361489;127989;Empréstimo;05/06/2018;530,40;346,80;0;0,00;204,00
31/12/2021;A;334131;550877;690561;Empréstimo;01/11/2021;102,00;112,20;;;20,40
31/12/2021;A;334248;615922;717577;Financiamento;09/12/2021;7.425,60;7.548,00;0;0,00;20,40
31/12/2021;A;334339;364732;289237;Empréstimo;04/05/2020;14.463,60;10.189,80;0;0,00;30,60
31/12/2021;A;334435;701443;715084;Financiamento;08/12/2021;8.986,20;9.108,60;0;0,00;51,00
31/12/2021;A;334457;332844;535847;Empréstimo;23/04/2021;13.076,40;14.055,60;195;14.055,60;8.384,40
31/12/2021;A;334886;214925;271577;Empréstimo;13/04/2020;2.988,60;1.713,60;0;0,00;30,60
31/12/2021;A;335079;322898;711258;Empréstimo;29/11/2021;316,20;295,80;0;0,00;20,40
31/12/2021;A;335167;274826;204288;Financiamento;28/11/2019;5.538,60;2.295,00;0;0,00;10,20
31/12/2021;A;335300;159318;360162;Empréstimo;08/09/2020;1.417,80;224,40;0;0,00;10,20
31/12/2021;A;335472;340917;405638;Empréstimo;11/11/2020;1.703,40;1.377,00;0;0,00;10,20
31/12/2021;A;335751;261584;344999;Empréstimo;10/08/2020;11.923,80;9.394,20;0;0,00;30,60
31/12/2021;A;335866;254300;511448;Financiamento;28/04/2021;8.955,60;8.149,80;0;0,00;20,40
31/12/2021;A;335898;507406;633327;Empréstimo;19/08/2021;663,00;571,20;0;0,00;30,60
31/12/2021;A;336169;232440;379408;Financiamento;06/10/2020;8.527,20;7.476,60;0;0,00;20,40
31/12/2021;A;336171;477158;242256;Financiamento;18/03/2020;21.695,40;5.844,60;0;0,00;20,40
31/12/2021;A;336430;658731;662758;Empréstimo;27/09/2021;3.345,60;3.437,40;;;20,40
31/12/2021;A;336453;447506;432575;Empréstimo;17/12/2020;2.131,80;1.683,00;0;0,00;10,20
31/12/2021;A;336493;388279;170863;Financiamento;03/07/2019;4.284,00;3.304,80;;;10,20
31/12/2021;A;336780;636737;484036;Empréstimo;22/02/2021;438,60;459,00;203;459,00;275,40
31/12/2021;A;336882;691478;584938;Financiamento;17/06/2021;7.639,80;6.058,80;0;0,00;20,40
31/12/2021;A;337127;265754;324791;Empréstimo;16/07/2020;8.537,40;6.803,40;0;0,00;20,40
31/12/2021;A;337184;652983;692765;Empréstimo;01/11/2021;479,40;397,80;0;0,00;20,40
31/12/2021;A;337309;318744;271316;Empréstimo;13/04/2020;479,40;438,60;16;438,60;265,20
31/12/2021;A;337481;458663;597121;Empréstimo;02/07/2021;8.486,40;7.752,00;0;0,00;20,40
31/12/2021;A;337587;205664;597849;Financiamento;13/07/2021;8.965,80;7.956,00;0;0,00;20,40
31/12/2021;A;337752;557331;423149;Empréstimo;07/12/2020;4.243,20;3.131,40;0;0,00;10,20
31/12/2021;A;337799;398012;476890;Empréstimo;11/02/2021;9.883,80;8.557,80;0;0,00;30,60
31/12/2021;A;337807;462987;304484;Empréstimo;01/06/2020;2.131,80;1.897,20;284;1.897,20;1.132,20
31/12/2021;A;337925;446696;436788;Empréstimo;24/12/2020;153,00;51,00;298;51,00;30,60
31/12/2021;A;338205;613632;525668;Empréstimo;08/04/2021;1.754,40;1.866,60;177;1.866,60;775,20
31/12/2021;A;338689;300884;314536;Financiamento;29/06/2020;8.486,40;7.078,80;0;0,00;20,40
31/12/2021;A;339023;711459;622696;Empréstimo;13/08/2021;3.784,20;2.896,80;0;0,00;10,20
31/12/2021;A;339042;547000;484076;Empréstimo;25/02/2021;1.315,80;856,80;0;0,00;10,20
31/12/2021;A;339166;269147;288554;Empréstimo;06/05/2020;5.161,20;3.876,00;0;0,00;10,20
31/12/2021;A;339200;315352;370495;Empréstimo;23/09/2020;2.856,00;2.264,40;0;0,00;10,20
31/12/2021;A;339432;368906;290416;Empréstimo;23/09/2020;1.275,00;1.132,20;0;0,00;673,20
31/12/2021;A;339452;538982;235067;Empréstimo;02/03/2020;6.517,80;4.600,20;0;0,00;10,20
31/12/2021;A;339577;725415;500680;Empréstimo;10/03/2021;2.203,20;1.723,80;0;0,00;10,20
31/12/2021;A;339628;608422;461011;Empréstimo;26/01/2021;3.355,80;2.805,00;0;0,00;10,20
31/12/2021;A;339754;620653;556922;Empréstimo;19/05/2021;51,00;30,60;7;30,60;10,20
31/12/2021;A;339786;219748;174646;Empréstimo;25/07/2019;1.315,80;693,60;0;0,00;40,80
31/12/2021;A;340156;602901;371497;Empréstimo;22/09/2020;785,40;785,40;0;0,00;51,00
31/12/2021;A;341184;267327;580104;Empréstimo;15/06/2021;2.305,20;1.938,00;0;0,00;10,20
31/12/2021;A;341308;714379;732100;Empréstimo;28/12/2021;1.224,00;1.234,20;0;0,00;71,40
31/12/2021;A;341495;279140;312460;Financiamento;19/06/2020;8.527,20;7.191,00;0;0,00;40,80
31/12/2021;A;341769;295649;229953;Empréstimo;17/02/2020;3.967,80;2.570,40;0;0,00;10,20
31/12/2021;A;341833;248488;598046;Empréstimo;05/07/2021;1.275,00;1.224,00;0;0,00;10,20
31/12/2021;A;342006;256702;486105;Empréstimo;25/02/2021;6.609,60;5.395,80;0;0,00;30,60
31/12/2021;A;342110;625528;402044;Empréstimo;10/11/2020;132,60;132,60;319;132,60;81,60
31/12/2021;A;342156;237714;453539;Empréstimo;18/01/2021;438,60;459,00;298;459,00;275,40
31/12/2021;A;342206;711935;709453;Empréstimo;29/11/2021;1.020,00;1.050,60;30;1.050,60;183,60
31/12/2021;A;342401;281596;361124;Empréstimo;08/09/2020;2.988,60;2.019,60;0;0,00;10,20
31/12/2021;A;342788;439515;547283;Financiamento;27/05/2021;3.814,80;3.427,20;0;0,00;61,20
31/12/2021;A;343798;509894;419414;Empréstimo;01/12/2020;7.119,60;5.885,40;0;0,00;1.050,60
31/12/2021;A;344010;168238;486095;Empréstimo;26/02/2021;5.773,20;5.232,60;0;0,00;30,60
31/12/2021;A;344170;499993;266896;Empréstimo;12/11/2020;183,60;173,40;16;173,40;71,40
31/12/2021;A;344299;386347;479367;Financiamento;17/02/2021;12.454,20;10.985,40;0;0,00;30,60
31/12/2021;A;344405;686948;706945;Empréstimo;24/11/2021;469,20;377,40;0;0,00;20,40
31/12/2021;A;344914;351571;334073;Empréstimo;22/07/2020;81,60;71,40;0;0,00;40,80
31/12/2021;A;344951;698893;686356;Empréstimo;27/10/2021;8.027,40;8.231,40;0;0,00;51,00
31/12/2021;A;345153;671475;436102;Empréstimo;29/12/2020;5.548,80;4.539,00;0;0,00;30,60
31/12/2021;A;345181;282619;484538;Empréstimo;23/02/2021;8.190,60;7.558,20;0;0,00;40,80
31/12/2021;A;345293;263485;370580;Financiamento;30/09/2020;8.904,60;7.629,60;0;0,00;132,60
31/12/2021;A;345407;533303;701895;Empréstimo;16/11/2021;4.712,40;4.732,80;0;0,00;30,60
31/12/2021;A;345417;261509;420304;Empréstimo;03/12/2020;3.100,80;3.029,40;0;0,00;1.264,80
31/12/2021;A;346164;686119;636014;Empréstimo;30/08/2021;877,20;918,00;34;918,00;20,40
31/12/2021;A;346336;457600;432022;Empréstimo;17/12/2020;530,40;499,80;0;0,00;295,80
31/12/2021;A;346367;690846;650337;Empréstimo;08/09/2021;897,60;765,00;21;765,00;10,20
31/12/2021;A;346384;344179;460728;Empréstimo;27/01/2021;2.203,20;1.805,40;0;0,00;10,20
31/12/2021;A;346494;298936;363102;Empréstimo;15/09/2020;4.396,20;3.345,60;0;0,00;10,20
31/12/2021;A;346658;577764;624837;Empréstimo;20/08/2021;877,20;856,80;0;0,00;51,00
31/12/2021;A;346714;671090;729381;Empréstimo;28/12/2021;877,20;887,40;0;0,00;20,40
31/12/2021;A;346910;296696;268866;Empréstimo;09/04/2020;71,40;81,60;0;0,00;51,00
31/12/2021;A;346930;658079;464229;Empréstimo;03/02/2021;4.406,40;3.906,60;11;3.906,60;71,40
31/12/2021;A;347045;566335;269457;Empréstimo;09/04/2020;91,80;102,00;52;102,00;61,20
31/12/2021;A;347229;208057;526846;Financiamento;15/04/2021;8.139,60;6.742,20;0;0,00;20,40
31/12/2021;A;347283;294136;548564;Empréstimo;06/05/2021;12.729,60;8.843,40;0;0,00;30,60
31/12/2021;A;347489;313938;186729;Empréstimo;04/10/2019;5.477,40;1.764,60;0;0,00;10,20
31/12/2021;A;347516;310596;249972;Empréstimo;02/04/2020;714,00;805,80;0;0,00;479,40
31/12/2021;A;347524;709115;690838;Empréstimo;01/11/2021;510,00;540,60;59;540,60;163,20
31/12/2021;A;348233;298516;607263;Empréstimo;14/07/2021;1.540,20;1.407,60;0;0,00;10,20
31/12/2021;A;348326;483112;247902;Empréstimo;01/04/2020;285,60;275,40;46;275,40;163,20
31/12/2021;A;348334;483120;146865;Empréstimo;31/01/2019;5.589,60;5.324,40;46;5.324,40;3.172,20
31/12/2021;A;348502;257420;311720;Empréstimo;16/06/2020;2.876,40;2.907,00;;;10,20
31/12/2021;A;348797;713120;630596;Empréstimo;16/08/2021;346,80;204,00;0;0,00;10,20
31/12/2021;A;348956;304674;734127;Financiamento;29/12/2021;3.457,80;3.457,80;0;0,00;10,20
