COOPERATIVA;CPF;CONTA;CONTRATO;DSPRODUTO;DTCONTRATO;VLCONTRATO;VLPARCELA;QTPARCELAS
A;659802;406583;515653;Financiamento;29/03/2021;8.486,40;244,80;48
A;659843;269486;664565;Empréstimo;27/09/2021;877,20;71,40;15
A;660049;686484;506793;Empréstimo;17/03/2021;4.365,60;428,40;12
A;660082;670389;600267;Empréstimo;07/07/2021;1.540,20;91,80;24
A;660149;109989;364485;Financiamento;07/10/2020;8.527,20;244,80;48
A;660195;302570;256846;Empréstimo;06/04/2020;469,20;163,20;3
A;660615;220086;585722;Empréstimo;18/06/2021;1.764,60;61,20;36
A;660792;356874;219335;Empréstimo;14/02/2020;9.567,60;295,80;48
A;660866;147881;568935;Empréstimo;31/05/2021;989,40;112,20;10
A;660884;188074;638846;Empréstimo;26/08/2021;2.641,80;81,60;48
A;661119;402410;477950;Empréstimo;12/02/2021;4.406,40;112,20;60
A;661126;164616;135917;Empréstimo;10/10/2018;8.313,00;244,80;60
A;661408;666348;691327;Empréstimo;01/11/2021;132,60;10,20;10
A;661460;591639;288172;Financiamento;14/05/2020;7.068,60;234,60;48
A;661470;715906;647431;Empréstimo;06/09/2021;1.754,40;102,00;24
A;661493;617938;353445;Empréstimo;25/08/2020;234,60;285,60;1
A;661780;283325;698674;Empréstimo;12/11/2021;5.814,00;244,80;36
A;662161;143708;716150;Financiamento;03/12/2021;6.405,60;306,00;24
A;662307;195728;492725;Empréstimo;03/03/2021;10.893,60;387,60;43
A;662387;402519;651936;Empréstimo;09/09/2021;1.356,60;40,80;48
A;662480;448385;393289;Financiamento;26/10/2020;8.700,60;265,20;48
A;662580;309623;713248;Empréstimo;30/11/2021;846,60;102,00;10
A;662590;657211;407896;Empréstimo;16/11/2020;8.486,40;428,40;25
A;662598;626463;429297;Empréstimo;14/12/2020;1.458,60;51,00;60
A;663101;565886;326973;Empréstimo;14/07/2020;3.957,60;163,20;37
A;663607;132915;173975;Financiamento;07/10/2019;42.421,80;622,20;96
A;663621;673457;608464;Empréstimo;16/07/2021;663,00;40,80;24
A;663741;272430;302698;Empréstimo;29/05/2020;4.926,60;153,00;48
A;663811;702986;572604;Empréstimo;04/06/2021;2.203,20;102,00;36
A;663851;652251;618797;Empréstimo;30/07/2021;71,40;10,20;10
A;663943;521495;259614;Empréstimo;06/04/2020;112,20;40,80;3
A;664046;516944;676807;Financiamento;20/10/2021;2.968,20;91,80;48
A;664116;436954;191722;Empréstimo;14/10/2019;1.978,80;102,00;24
A;664232;638607;489842;Empréstimo;26/02/2021;1.193,40;153,00;10
A;664307;549800;356318;Empréstimo;28/08/2020;428,40;51,00;10
A;664499;600020;317647;Empréstimo;29/06/2020;91,80;20,40;4
A;664703;581403;615651;Financiamento;30/07/2021;1.275,00;51,00;36
A;664784;126521;341530;Empréstimo;04/08/2020;3.672,00;112,20;40
A;665058;227106;196265;Empréstimo;05/11/2019;1.754,40;71,40;36
A;665121;321710;155471;Empréstimo;03/04/2019;4.365,60;163,20;36
A;665262;499069;582974;Financiamento;15/06/2021;2.988,60;193,80;18
A;665276;504727;237944;Empréstimo;30/03/2020;6.619,80;234,60;48
A;665377;719752;200207;Financiamento;03/12/2019;8.486,40;265,20;48
A;665481;200705;425618;Empréstimo;09/12/2020;1.948,20;224,40;10
A;665804;260440;470112;Empréstimo;08/02/2021;2.458,20;112,20;24
A;665973;185020;621712;Empréstimo;04/08/2021;3.080,40;122,40;36
A;666244;306135;700737;Empréstimo;16/11/2021;4.620,60;163,20;48
A;666293;404167;233731;Empréstimo;27/02/2020;8.302,80;336,60;33
A;666314;719581;729690;Financiamento;30/12/2021;8.486,40;285,60;48
A;666475;200761;130517;Empréstimo;19/07/2018;11.454,60;346,80;48
A;666691;499663;146820;Financiamento;13/08/2020;2.386,80;81,60;48
A;666752;240260;396124;Empréstimo;28/10/2020;4.151,40;204,00;36
A;667121;512512;238230;Empréstimo;09/03/2020;1.315,80;51,00;36
A;667138;537459;443724;Empréstimo;08/01/2021;8.823,00;265,20;48
A;667250;230314;164197;Financiamento;29/05/2019;4.518,60;142,80;48
A;667260;157034;285522;Financiamento;29/04/2020;1.876,80;61,20;48
A;667369;416610;602684;Empréstimo;09/07/2021;1.754,40;91,80;24
A;667381;162701;133513;Financiamento;06/04/2020;3.376,20;112,20;48
A;667730;123864;532081;Empréstimo;29/04/2021;438,60;10,20;60
A;668582;223293;226585;Empréstimo;07/02/2020;877,20;40,80;24
A;668629;454012;155586;Empréstimo;08/04/2019;8.792,40;326,40;36
A;668721;570401;360547;Empréstimo;08/09/2020;2.131,80;81,60;36
A;669034;363855;142290;Financiamento;19/12/2018;4.243,20;132,60;48
A;669242;464250;473451;Financiamento;09/02/2021;6.395,40;234,60;36
A;669306;172011;140492;Financiamento;30/11/2018;1.030,20;81,60;36
A;669379;182569;454442;Empréstimo;18/01/2021;438,60;40,80;12
A;669450;465787;434781;Empréstimo;21/12/2020;285,60;30,60;12
A;669602;437496;133000;Empréstimo;23/08/2018;8.802,60;255,00;48
A;669738;445661;256327;Empréstimo;17/07/2020;91,80;0,00;48
A;669745;445668;494743;Empréstimo;09/03/2021;3.692,40;102,00;72
A;669928;220808;119828;Empréstimo;06/11/2017;8.486,40;285,60;48
A;670040;543652;616151;Empréstimo;03/08/2021;1.305,60;132,60;12
A;670125;501794;603343;Empréstimo;29/07/2021;8.823,00;316,20;48
A;670147;233655;457878;Empréstimo;27/01/2021;6.252,60;163,20;60
A;670239;89551;448048;Empréstimo;13/01/2021;5.263,20;132,60;48
A;670551;183802;586920;Financiamento;21/06/2021;2.662,20;81,60;60
A;670560;725510;242561;Empréstimo;19/03/2020;51,00;20,40;3
A;670651;407677;144472;Empréstimo;04/02/2020;4.090,20;142,80;48
A;670839;727564;120921;Financiamento;05/11/2020;102,00;10,20;36
A;670891;156969;313477;Empréstimo;26/06/2020;21.236,40;418,20;72
A;671025;196949;233380;Empréstimo;27/02/2020;2.529,60;51,00;60
A;671032;116696;304643;Empréstimo;01/06/2020;1.346,40;40,80;36
A;671146;240055;668439;Empréstimo;28/09/2021;887,40;51,00;24
A;671163;128594;116154;Empréstimo;01/08/2016;1.591,20;30,60;120
A;671177;535271;452038;Financiamento;14/01/2021;7.211,40;214,20;48
A;671243;140931;416955;Empréstimo;30/11/2020;12.178,80;306,00;60
A;671513;254966;124062;Empréstimo;14/03/2018;6.487,20;224,40;48
A;671799;411183;524697;Empréstimo;29/04/2021;26.305,80;877,20;48
A;671822;352370;359107;Empréstimo;03/09/2020;642,60;30,60;24
A;671901;381859;168028;Empréstimo;27/06/2019;5.967,00;204,00;48
A;672138;236178;140252;Financiamento;07/12/2018;6.609,60;214,20;48
A;672313;689495;498198;Financiamento;08/03/2021;3.406,80;173,40;24
A;672317;244772;469708;Empréstimo;05/02/2021;795,60;102,00;8
A;672397;252391;254769;Empréstimo;03/04/2020;1.009,80;326,40;4
A;672442;180118;420308;Empréstimo;02/12/2020;3.396,60;112,20;48
A;672752;280092;438013;Empréstimo;28/12/2020;3.835,20;173,40;27
A;672780;701015;657485;Empréstimo;16/09/2021;2.203,20;81,60;48
A;672794;201892;435533;Empréstimo;22/12/2020;255,00;10,20;24
A;672797;201895;565491;Empréstimo;26/05/2021;265,20;40,80;12
A;673115;606373;555511;Empréstimo;14/05/2021;10.587,60;377,40;48
A;673434;497174;582842;Empréstimo;15/06/2021;1.315,80;153,00;10
A;673497;451677;276876;Empréstimo;15/04/2020;8.486,40;265,20;48
A;673520;641984;538286;Empréstimo;26/04/2021;4.243,20;132,60;48
A;673993;677716;682436;Empréstimo;20/10/2021;2.213,40;132,60;24
A;674147;550434;448321;Empréstimo;11/01/2021;13.147,80;734,40;24
A;674281;531269;641642;Empréstimo;30/08/2021;6.997,20;234,60;48
A;674313;659154;471172;Empréstimo;08/02/2021;438,60;40,80;12
A;674534;646402;347565;Financiamento;21/08/2020;4.406,40;163,20;36
A;674625;155494;708446;Empréstimo;26/11/2021;15.157,20;346,80;60
A;674701;322480;219347;Financiamento;23/01/2020;3.610,80;132,60;36
A;674767;512087;256961;Empréstimo;06/04/2020;826,20;336,60;3
A;675565;106639;707002;Empréstimo;24/11/2021;499,80;61,20;10
A;675938;519741;616466;Financiamento;29/07/2021;8.894,40;346,80;36
A;676009;378186;388917;Empréstimo;19/10/2020;856,80;91,80;11
A;676196;606376;714173;Empréstimo;03/12/2021;6.691,20;285,60;48
A;676335;593837;672914;Empréstimo;07/10/2021;1.111,80;61,20;24
A;676519;330996;296101;Empréstimo;14/05/2020;61,20;0,00;60
A;676564;264324;154220;Financiamento;04/08/2020;5.487,60;153,00;60
A;676570;555986;427998;Empréstimo;11/12/2020;1.315,80;71,40;24
A;676848;252518;153837;Empréstimo;06/05/2019;5.283,60;173,40;48
A;676875;186852;131166;Empréstimo;30/07/2018;2.641,80;102,00;36
A;677106;519631;308947;Empréstimo;09/06/2020;8.588,40;224,40;47
A;677276;639399;575325;Empréstimo;10/06/2021;1.173,00;112,20;12
A;677406;385079;258699;Empréstimo;06/04/2020;122,40;10,20;24
A;677432;23632;722687;Financiamento;14/12/2021;6.619,80;234,60;36
A;677697;155715;565462;Empréstimo;26/05/2021;530,40;20,40;36
A;678248;639737;327438;Financiamento;14/07/2020;4.692,00;142,80;48
A;678276;230151;401524;Financiamento;06/11/2020;3.406,80;122,40;36
A;678297;301711;223070;Empréstimo;29/01/2020;1.132,20;40,80;36
A;678434;324713;121192;Empréstimo;15/12/2017;928,20;20,40;48
A;678548;83949;285462;Empréstimo;28/04/2020;7.252,20;183,60;48
A;678674;721384;161739;Financiamento;10/05/2019;8.486,40;265,20;48
A;678713;259551;607045;Empréstimo;14/07/2021;1.570,80;142,80;12
A;678750;385851;222400;Empréstimo;22/07/2020;244,80;10,20;48
A;678920;410764;722488;Empréstimo;21/12/2021;4.539,00;102,00;60
A;679280;446198;382347;Empréstimo;08/10/2020;20,40;20,40;1
A;679373;587719;520772;Financiamento;04/05/2021;2.896,80;142,80;24
A;679498;368082;147272;Financiamento;07/02/2019;4.967,40;163,20;48
A;679522;165031;161377;Empréstimo;10/05/2019;2.121,60;51,00;48
A;679600;301861;591911;Empréstimo;28/06/2021;2.641,80;91,80;48
A;679610;401415;371294;Empréstimo;23/09/2020;765,00;20,40;60
A;679649;281091;523219;Empréstimo;06/04/2021;2.193,00;102,00;24
A;679678;202299;342955;Empréstimo;12/08/2020;6.691,20;204,00;48
A;679932;679318;569057;Empréstimo;31/05/2021;438,60;51,00;10
A;680115;282535;345658;Empréstimo;14/08/2020;14.932,80;377,40;60
A;680198;576860;564772;Empréstimo;25/05/2021;2.121,60;173,40;14
A;680706;200877;201354;Empréstimo;21/11/2019;5.671,20;173,40;48
A;680715;159567;245738;Empréstimo;31/03/2020;10.393,80;336,60;48
A;680841;450022;217959;Empréstimo;01/10/2020;1.938,00;61,20;60
A;680855;192614;547430;Financiamento;05/05/2021;2.131,80;51,00;48
A;680888;304361;282749;Empréstimo;23/04/2020;6.364,80;234,60;36
A;681033;124646;339404;Empréstimo;12/08/2020;9.475,80;265,20;60
A;681074;246187;127746;Empréstimo;01/06/2018;10.098,00;367,20;48
A;681133;584831;641187;Empréstimo;30/08/2021;10.149,00;285,60;60
A;681159;286785;267782;Empréstimo;09/04/2020;112,20;40,80;3
A;681249;1758;349917;Empréstimo;24/08/2020;3.835,20;122,40;48
A;681494;534382;445616;Empréstimo;08/01/2021;1.326,00;51,00;36
A;681558;340461;117272;Empréstimo;18/04/2017;1.907,40;40,80;72
A;681698;393786;294594;Empréstimo;05/11/2020;693,60;30,60;36
A;681791;4232;403043;Empréstimo;09/11/2020;377,40;40,80;10
A;681924;570560;314807;Empréstimo;22/06/2020;214,20;20,40;12
A;682061;374951;298041;Empréstimo;19/05/2020;683,40;30,60;24
A;682121;502224;128709;Empréstimo;14/06/2018;5.722,20;163,20;48
A;682166;228798;332925;Financiamento;19/11/2020;106.477,80;1.254,60;240
A;682167;228799;332926;Financiamento;19/11/2020;106.477,80;1.356,60;240
A;682179;411238;192393;Financiamento;15/10/2019;7.252,20;275,40;36
A;682284;437515;596137;Empréstimo;30/06/2021;3.080,40;173,40;24
A;682393;376281;413358;Empréstimo;23/11/2020;428,40;30,60;15
A;682408;481191;398813;Empréstimo;03/11/2020;846,60;30,60;48
A;682429;353475;583971;Empréstimo;16/06/2021;6.599,40;244,80;36
A;682744;605396;278194;Empréstimo;16/04/2020;3.182,40;102,00;48
A;682871;272252;427218;Financiamento;11/12/2020;8.486,40;255,00;48
A;682905;329450;493214;Empréstimo;03/03/2021;3.957,60;132,60;36
A;682937;656222;534560;Empréstimo;19/04/2021;418,20;51,00;10
A;683046;151034;266175;Empréstimo;08/04/2020;1.091,40;469,20;3
A;683170;692434;677900;Financiamento;20/10/2021;8.486,40;295,80;48
A;683325;410411;204312;Empréstimo;03/12/2019;1.989,00;71,40;48
A;683630;593305;428162;Empréstimo;14/12/2020;12.729,60;397,80;48
A;683702;608274;393599;Empréstimo;26/10/2020;510,00;20,40;36
A;683848;163910;321914;Empréstimo;08/07/2020;7.201,20;193,80;60
A;683922;165039;541858;Empréstimo;30/04/2021;14.861,40;295,80;72
A;684020;529824;559994;Financiamento;19/05/2021;3.406,80;102,00;48
A;684034;406940;162622;Empréstimo;03/06/2019;2.203,20;81,60;48
A;684505;629287;459282;Empréstimo;26/01/2021;51,00;0,00;12
A;684534;460538;452923;Empréstimo;18/01/2021;1.366,80;51,00;48
A;684740;610226;470424;Empréstimo;12/02/2021;877,20;51,00;24
A;684871;412668;456464;Empréstimo;20/01/2021;2.009,40;91,80;24
A;684890;571885;182865;Financiamento;03/10/2019;8.486,40;326,40;36
A;684930;645579;470729;Empréstimo;05/02/2021;397,80;20,40;24
A;685151;484515;274687;Empréstimo;14/04/2020;8.537,40;234,60;48
A;685214;439459;601112;Empréstimo;09/07/2021;6.813,60;255,00;48
A;685312;494101;576408;Empréstimo;09/06/2021;6.599,40;255,00;36
A;685388;196673;571886;Financiamento;13/09/2021;35.394,00;652,80;120
A;685795;465115;492033;Empréstimo;01/03/2021;438,60;20,40;36
A;685821;98333;295993;Empréstimo;14/05/2020;285,60;183,60;2
A;685871;693583;710174;Empréstimo;29/11/2021;20,40;0,00;10
A;685916;549924;489487;Empréstimo;26/02/2021;10,20;0,00;10
A;685940;708309;596785;Empréstimo;01/07/2021;112,20;10,20;12
A;686163;526119;168735;Financiamento;27/06/2019;26.622,00;846,60;48
A;686325;396599;468947;Empréstimo;08/02/2021;4.253,40;153,00;36
A;686357;373576;323713;Empréstimo;08/07/2020;1.662,60;61,20;48
A;686408;572751;361643;Empréstimo;09/09/2020;102,00;0,00;36
A;686421;729412;585094;Empréstimo;17/06/2021;6.579,00;234,60;48
A;686555;138241;333743;Empréstimo;22/07/2020;224,40;132,60;2
A;686712;122386;345373;Empréstimo;13/08/2020;5.548,80;479,40;12
A;686733;458779;263928;Empréstimo;07/04/2020;1.907,40;61,20;48
A;686747;216491;178960;Financiamento;16/08/2019;6.395,40;326,40;24
A;686809;484077;708379;Empréstimo;01/12/2021;3.621,00;142,80;36
A;687234;411814;563797;Empréstimo;25/05/2021;71,40;20,40;6
A;687339;191973;250657;Empréstimo;02/04/2020;255,00;102,00;3
A;687406;87986;206883;Empréstimo;10/12/2019;877,20;30,60;36
A;687683;130317;458923;Financiamento;08/02/2021;8.486,40;224,40;60
A;687697;590166;607397;Empréstimo;15/07/2021;2.631,60;153,00;24
A;687743;625065;460047;Empréstimo;25/01/2021;877,20;51,00;24
A;687966;588236;201029;Financiamento;18/11/2019;4.263,60;163,20;36
A;687989;527425;429612;Empréstimo;14/12/2020;2.550,00;81,60;48
A;688027;498104;628069;Financiamento;11/08/2021;2.560,20;112,20;30
A;688041;520350;201413;Empréstimo;19/11/2019;7.486,80;306,00;36
A;688103;417661;489729;Empréstimo;26/02/2021;316,20;40,80;10
A;688306;566504;549587;Empréstimo;07/05/2021;2.825,40;448,80;7
A;688487;263697;387021;Empréstimo;16/10/2020;8.537,40;275,40;36
A;688507;415361;269596;Empréstimo;09/04/2020;255,00;91,80;3
A;688632;272500;384933;Empréstimo;13/10/2020;8.537,40;234,60;60
A;688694;661440;638318;Empréstimo;25/08/2021;10,20;0,00;10
A;688723;712008;730287;Empréstimo;28/12/2021;469,20;51,00;10
A;688893;550931;168405;Financiamento;19/06/2019;214,20;10,20;48
A;688905;145103;251341;Empréstimo;02/04/2020;622,20;275,40;3
A;689224;439065;369952;Empréstimo;23/09/2020;510,00;10,20;48
A;689347;516245;141724;Financiamento;13/12/2018;846,60;30,60;36
A;689359;575781;303832;Empréstimo;24/08/2020;663,00;20,40;60
A;689436;562100;516205;Empréstimo;29/03/2021;255,00;30,60;10
A;689540;201847;337693;Empréstimo;29/07/2020;265,20;163,20;2
A;689628;182760;135594;Empréstimo;02/10/2018;19.808,40;561,00;44
A;689657;146025;564683;Empréstimo;28/05/2021;6.609,60;234,60;36
A;689765;657830;433614;Empréstimo;21/12/2020;316,20;10,20;40
A;689968;299389;288216;Empréstimo;30/04/2020;244,80;71,40;4
A;690138;443752;256583;Empréstimo;06/04/2020;897,60;357,00;3
A;690282;220607;345588;Financiamento;08/09/2020;9.955,20;275,40;48
A;690333;420860;253348;Empréstimo;03/04/2020;71,40;30,60;3
A;690523;531328;429983;Empréstimo;15/12/2020;1.652,40;51,00;48
A;690623;146830;275069;Empréstimo;24/04/2020;16.972,80;530,40;40
A;690712;691362;657977;Empréstimo;20/09/2021;6.670,80;306,00;36
A;690970;157739;280730;Empréstimo;22/04/2020;17.054,40;561,00;36
A;691335;643910;451928;Empréstimo;15/01/2021;6.599,40;255,00;36
A;691443;529619;565552;Financiamento;27/05/2021;2.131,80;204,00;12
A;691482;415227;264023;Empréstimo;07/04/2020;122,40;51,00;3
A;691610;597897;479349;Empréstimo;17/02/2021;12.005,40;377,40;48
A;691813;509884;291168;Empréstimo;07/05/2020;112,20;71,40;2
A;691827;456985;287321;Empréstimo;30/04/2020;173,40;20,40;10
A;691888;138887;196578;Empréstimo;05/11/2019;11.913,60;367,20;48
A;691937;236682;391403;Empréstimo;22/10/2020;408,00;244,80;2
A;692000;339662;555832;Empréstimo;17/05/2021;1.519,80;163,20;10
A;692168;300773;147713;Financiamento;25/02/2019;6.395,40;204,00;48
A;692187;723212;583083;Empréstimo;15/06/2021;2.203,20;81,60;36
A;692244;367419;303767;Empréstimo;08/06/2020;867,00;51,00;24
A;692277;231400;142840;Empréstimo;21/01/2019;3.192,60;193,80;48
A;692474;157765;179906;Empréstimo;27/08/2019;13.596,60;377,40;48
A;692546;112264;611990;Financiamento;22/07/2021;1.897,20;71,40;28
A;692610;458401;228450;Financiamento;26/02/2020;11.556,60;336,60;48
A;692679;459175;142538;Empréstimo;20/04/2020;1.540,20;51,00;60
A;692697;488549;487061;Empréstimo;24/02/2021;1.315,80;51,00;36
A;692748;141760;250316;Empréstimo;02/04/2020;703,80;357,00;3
A;692974;82005;418907;Empréstimo;30/11/2020;10.108,20;295,80;48
A;692991;174506;673648;Empréstimo;06/10/2021;1.907,40;132,60;17
A;693049;328704;369748;Financiamento;25/09/2020;5.232,60;163,20;48
A;693319;312977;138897;Empréstimo;20/12/2018;3.304,80;81,60;72
A;693507;174099;148238;Financiamento;19/02/2019;846,60;30,60;36
A;693666;117861;297304;Empréstimo;18/05/2020;8.537,40;265,20;48
A;693749;269798;684811;Empréstimo;26/10/2021;2.162,40;61,20;48
A;693962;135948;374714;Empréstimo;28/09/2020;2.641,80;71,40;60
A;694042;260057;381410;Empréstimo;13/10/2020;5.089,80;255,00;24
A;694102;712937;654386;Financiamento;13/09/2021;2.988,60;163,20;24
A;694162;435561;377451;Empréstimo;30/09/2020;2.590,80;81,60;48
A;694203;621979;326272;Empréstimo;13/07/2020;10.118,40;346,80;48
A;694274;720088;456519;Empréstimo;21/01/2021;8.639,40;183,60;70
A;694326;226470;430812;Empréstimo;17/12/2020;2.346,00;91,80;36
A;694619;169433;262317;Empréstimo;07/04/2020;326,40;91,80;4
A;694823;219775;233552;Financiamento;27/02/2020;1.917,60;71,40;36
A;694840;654175;517613;Financiamento;31/03/2021;7.231,80;255,00;36
A;694884;287390;147245;Empréstimo;05/02/2019;5.191,80;132,60;48
A;695076;486953;640574;Empréstimo;27/08/2021;306,00;30,60;12
A;695132;136245;186351;Empréstimo;24/09/2019;6.854,40;163,20;60
A;695344;229401;382716;Empréstimo;08/10/2020;163,20;183,60;1
A;695373;408862;384926;Financiamento;13/10/2020;7.670,40;224,40;48
A;695471;168547;291343;Empréstimo;07/05/2020;265,20;163,20;2
A;695510;93498;256921;Empréstimo;06/04/2020;6.211,80;2.958,00;4
A;695628;133672;475206;Empréstimo;10/02/2021;2.550,00;357,00;8
A;695718;223059;426321;Financiamento;22/01/2021;110.200,80;1.672,80;240
A;695745;433035;192443;Empréstimo;18/10/2019;91,80;0,00;24
A;695836;523468;160732;Empréstimo;06/05/2019;8.486,40;346,80;36
A;695859;171681;183495;Empréstimo;09/09/2019;4.284,00;112,20;48
A;695943;200793;394394;Empréstimo;26/10/2020;14.932,80;581,40;36
A;695967;226698;540581;Empréstimo;28/04/2021;7.405,20;244,80;48
A;696185;148863;135998;Financiamento;09/10/2018;7.854,00;244,80;48
A;696219;320839;359554;Financiamento;04/09/2020;3.141,60;81,60;60
A;696350;323112;320456;Empréstimo;06/07/2020;5.763,00;153,00;60
A;696374;591943;499316;Financiamento;10/03/2021;5.120,40;255,00;24
A;696450;343257;454482;Empréstimo;18/01/2021;5.977,20;244,80;36
A;696487;658130;381304;Financiamento;26/10/2020;8.486,40;306,00;36
A;696681;328104;162969;Financiamento;17/05/2019;4.263,60;163,20;36
A;696842;334811;339428;Empréstimo;04/08/2020;51,00;0,00;36
A;696845;334814;510159;Empréstimo;23/03/2021;51,00;0,00;36
A;696954;606126;618391;Empréstimo;30/07/2021;224,40;30,60;10
A;697021;565539;281150;Empréstimo;22/04/2020;2.968,20;102,00;40
